"+5 angle gnd impact joint"

"Time      "	".JOINT_qianhou.Element_Force.Mag"
5.095000e-01	6.613780e+01
5.100000e-01	6.197002e+01
5.105000e-01	5.620528e+01
5.110000e-01	4.985161e+01
5.115000e-01	4.348096e+01
5.120000e-01	3.781022e+01
5.125000e-01	3.306520e+01
5.130000e-01	2.929186e+01
5.135000e-01	2.642625e+01
5.140000e-01	2.439114e+01
5.145000e-01	2.310532e+01
5.150000e-01	2.449602e+01
5.155000e-01	2.674591e+01
5.160000e-01	2.455602e+01
5.165000e-01	2.309493e+01
5.170000e-01	2.427492e+01
5.175000e-01	2.528252e+01
5.180000e-01	2.676793e+01
5.185000e-01	2.848959e+01
5.190000e-01	3.044156e+01
5.195000e-01	3.260848e+01
5.200000e-01	3.499909e+01
5.205000e-01	3.734530e+01
5.210000e-01	3.417078e+01
5.215000e-01	4.308474e+01
5.220000e-01	4.674571e+01
5.225000e-01	5.154005e+01
5.230000e-01	5.851768e+01
5.235000e-01	5.798676e+01
5.240000e-01	5.782498e+01
5.245000e-01	5.828846e+01
5.250000e-01	5.740916e+01
5.255000e-01	5.540052e+01
5.260000e-01	5.243895e+01
5.265000e-01	4.899277e+01
5.270000e-01	4.545843e+01
5.275000e-01	4.213852e+01
5.280000e-01	3.923509e+01
5.285000e-01	3.812168e+01
5.290000e-01	3.779977e+01
5.295000e-01	3.617656e+01
5.300000e-01	3.296263e+01
5.305000e-01	3.152599e+01
5.310000e-01	3.093372e+01
5.315000e-01	3.057542e+01
5.320000e-01	3.037584e+01
5.325000e-01	3.032897e+01
5.330000e-01	3.043937e+01
5.335000e-01	3.072423e+01
5.340000e-01	3.121187e+01
5.345000e-01	3.209347e+01
5.350000e-01	3.447984e+01
5.355000e-01	3.645208e+01
5.360000e-01	3.814648e+01
5.365000e-01	3.886806e+01
5.370000e-01	4.014589e+01
5.375000e-01	4.261624e+01
5.380000e-01	4.519814e+01
5.385000e-01	4.766609e+01
5.390000e-01	4.982652e+01
5.395000e-01	5.149482e+01
5.400000e-01	5.252835e+01
5.405000e-01	5.377786e+01
5.410000e-01	5.461661e+01
5.415000e-01	5.263205e+01
5.420000e-01	5.163021e+01
5.425000e-01	5.101566e+01
5.430000e-01	4.790924e+01
5.435000e-01	4.549146e+01
5.440000e-01	4.360519e+01
5.445000e-01	4.156868e+01
5.450000e-01	3.976100e+01
5.455000e-01	3.793192e+01
5.460000e-01	3.637040e+01
5.465000e-01	3.612285e+01
5.470000e-01	3.533463e+01
5.475000e-01	3.373331e+01
5.480000e-01	3.381228e+01
5.485000e-01	3.283798e+01
5.490000e-01	3.186341e+01
5.495000e-01	3.219604e+01
5.500000e-01	3.281746e+01
5.505000e-01	3.374303e+01
5.510000e-01	3.492144e+01
5.515000e-01	3.622050e+01
5.520000e-01	3.780041e+01
5.525000e-01	4.036045e+01
5.530000e-01	4.283162e+01
5.535000e-01	4.363478e+01
5.540000e-01	4.502610e+01
5.545000e-01	4.741258e+01
5.550000e-01	4.796225e+01
5.555000e-01	4.812134e+01
5.560000e-01	4.889198e+01
5.565000e-01	4.934465e+01
5.570000e-01	4.949102e+01
5.575000e-01	4.929670e+01
5.580000e-01	4.883540e+01
5.585000e-01	4.907304e+01
5.590000e-01	4.846793e+01
5.595000e-01	4.627262e+01
5.600000e-01	4.481701e+01
5.605000e-01	4.443490e+01
5.610000e-01	4.242646e+01
5.615000e-01	4.020516e+01
5.620000e-01	3.900202e+01
5.625000e-01	3.796823e+01
5.630000e-01	3.717359e+01
5.635000e-01	3.687765e+01
5.640000e-01	3.743494e+01
5.645000e-01	3.726141e+01
5.650000e-01	3.653528e+01
5.655000e-01	3.627550e+01
5.660000e-01	3.702252e+01
5.665000e-01	3.877655e+01
5.670000e-01	3.950967e+01
5.675000e-01	3.944612e+01
5.680000e-01	3.998517e+01
5.685000e-01	4.110060e+01
5.690000e-01	4.251602e+01
5.695000e-01	4.429278e+01
5.700000e-01	4.525767e+01
5.705000e-01	4.545388e+01
5.710000e-01	4.583111e+01
5.715000e-01	4.644287e+01
5.720000e-01	4.697312e+01
5.725000e-01	4.820994e+01
5.730000e-01	4.858312e+01
5.735000e-01	4.746719e+01
5.740000e-01	4.670599e+01
5.745000e-01	4.680793e+01
5.750000e-01	4.654292e+01
5.755000e-01	4.508588e+01
5.760000e-01	4.358213e+01
5.765000e-01	4.269104e+01
5.770000e-01	4.190210e+01
5.775000e-01	4.118277e+01
5.780000e-01	4.062279e+01
5.785000e-01	4.110778e+01
5.790000e-01	4.140436e+01
5.795000e-01	4.109809e+01
5.800000e-01	4.058280e+01
5.805000e-01	4.018210e+01
5.810000e-01	3.951417e+01
5.815000e-01	3.954769e+01
5.820000e-01	3.978022e+01
5.825000e-01	4.005938e+01
5.830000e-01	4.036737e+01
5.835000e-01	4.069453e+01
5.840000e-01	4.144856e+01
5.845000e-01	4.339314e+01
5.850000e-01	4.387672e+01
5.855000e-01	4.303999e+01
5.860000e-01	4.251761e+01
5.865000e-01	4.272388e+01
5.870000e-01	4.310204e+01
5.875000e-01	4.346786e+01
5.880000e-01	4.379970e+01
5.885000e-01	4.407854e+01
5.890000e-01	4.459767e+01
5.895000e-01	4.507536e+01
5.900000e-01	4.524159e+01
5.905000e-01	4.547880e+01
5.910000e-01	4.568542e+01
5.915000e-01	4.478445e+01
5.920000e-01	4.397505e+01
5.925000e-01	4.380329e+01
5.930000e-01	4.374003e+01
5.935000e-01	4.373175e+01
5.940000e-01	4.418291e+01
5.945000e-01	4.436543e+01
5.950000e-01	4.371824e+01
5.955000e-01	4.269642e+01
5.960000e-01	4.211151e+01
5.965000e-01	4.267522e+01
5.970000e-01	4.267827e+01
5.975000e-01	4.129526e+01
5.980000e-01	4.032634e+01
5.985000e-01	4.005760e+01
5.990000e-01	4.024864e+01
5.995000e-01	4.017692e+01
6.000000e-01	3.942803e+01
6.005000e-01	3.892518e+01
6.010000e-01	3.903617e+01
6.015000e-01	3.932058e+01
6.020000e-01	3.972753e+01
6.025000e-01	4.049097e+01
6.030000e-01	4.225529e+01
6.035000e-01	4.339731e+01
6.040000e-01	4.358699e+01
6.045000e-01	4.399975e+01
6.050000e-01	4.398383e+01
6.055000e-01	4.421228e+01
6.060000e-01	4.474174e+01
6.065000e-01	4.518920e+01
6.070000e-01	4.550782e+01
6.075000e-01	4.568271e+01
6.080000e-01	4.578026e+01
6.085000e-01	4.619146e+01
6.090000e-01	4.711596e+01
6.095000e-01	4.734716e+01
6.100000e-01	4.557475e+01
6.105000e-01	4.387596e+01
6.110000e-01	4.316084e+01
6.115000e-01	4.235521e+01
6.120000e-01	4.160733e+01
6.125000e-01	4.094991e+01
6.130000e-01	4.072827e+01
6.135000e-01	4.085449e+01
6.140000e-01	4.030311e+01
6.145000e-01	3.945409e+01
6.150000e-01	3.920265e+01
6.155000e-01	4.031635e+01
6.160000e-01	4.056702e+01
6.165000e-01	3.993199e+01
6.170000e-01	4.005892e+01
6.175000e-01	4.059409e+01
6.180000e-01	4.161486e+01
6.185000e-01	4.246317e+01
6.190000e-01	4.263316e+01
6.195000e-01	4.274105e+01
6.200000e-01	4.325601e+01
6.205000e-01	4.380246e+01
6.210000e-01	4.424656e+01
6.215000e-01	4.499718e+01
6.220000e-01	4.645225e+01
6.225000e-01	4.675370e+01
6.230000e-01	4.595651e+01
6.235000e-01	4.549646e+01
6.240000e-01	4.468648e+01
6.245000e-01	4.411682e+01
6.250000e-01	4.373719e+01
6.255000e-01	4.332029e+01
6.260000e-01	4.287529e+01
6.265000e-01	4.256235e+01
6.270000e-01	4.264721e+01
6.275000e-01	4.254367e+01
6.280000e-01	4.266793e+01
6.285000e-01	4.274714e+01
6.290000e-01	4.167361e+01
6.295000e-01	4.072872e+01
6.300000e-01	4.071560e+01
6.305000e-01	4.070292e+01
6.310000e-01	4.103644e+01
6.315000e-01	4.161488e+01
6.320000e-01	4.183555e+01
6.325000e-01	4.163326e+01
6.330000e-01	4.148004e+01
6.335000e-01	4.166104e+01
6.340000e-01	4.232543e+01
6.345000e-01	4.365201e+01
6.350000e-01	4.372638e+01
6.355000e-01	4.332742e+01
6.360000e-01	4.358187e+01
6.365000e-01	4.352515e+01
6.370000e-01	4.311811e+01
6.375000e-01	4.296228e+01
6.380000e-01	4.301640e+01
6.385000e-01	4.306204e+01
6.390000e-01	4.309547e+01
6.395000e-01	4.330507e+01
6.400000e-01	4.380532e+01
6.405000e-01	4.463902e+01
6.410000e-01	4.514263e+01
6.415000e-01	4.405883e+01
6.420000e-01	4.318435e+01
6.425000e-01	4.313733e+01
6.430000e-01	4.309974e+01
6.435000e-01	4.317751e+01
6.440000e-01	4.343978e+01
6.445000e-01	4.384654e+01
6.450000e-01	4.347560e+01
6.455000e-01	4.290365e+01
6.460000e-01	4.244531e+01
6.465000e-01	4.274867e+01
6.470000e-01	4.340786e+01
6.475000e-01	4.280153e+01
6.480000e-01	4.195169e+01
6.485000e-01	4.198404e+01
6.490000e-01	4.159901e+01
6.495000e-01	4.105891e+01
6.500000e-01	4.053008e+01
6.505000e-01	4.035078e+01
6.510000e-01	4.034563e+01
6.515000e-01	4.044377e+01
6.520000e-01	4.076176e+01
6.525000e-01	4.142314e+01
6.530000e-01	4.296159e+01
6.535000e-01	4.365614e+01
6.540000e-01	4.277954e+01
6.545000e-01	4.253353e+01
6.550000e-01	4.289596e+01
6.555000e-01	4.331594e+01
6.560000e-01	4.375766e+01
6.565000e-01	4.436823e+01
6.570000e-01	4.508131e+01
6.575000e-01	4.541646e+01
6.580000e-01	4.520559e+01
6.585000e-01	4.486367e+01
6.590000e-01	4.477022e+01
6.595000e-01	4.571891e+01
6.600000e-01	4.586262e+01
6.605000e-01	4.462312e+01
6.610000e-01	4.408238e+01
6.615000e-01	4.369827e+01
6.620000e-01	4.296949e+01
6.625000e-01	4.203600e+01
6.630000e-01	4.131626e+01
6.635000e-01	4.085184e+01
6.640000e-01	4.049570e+01
6.645000e-01	4.030145e+01
6.650000e-01	4.040291e+01
6.655000e-01	4.080535e+01
