" simu_foot"

"Time      "	"SPRING_1.force"
2.503000e+00	-1.388405e+01
2.504000e+00	-1.366940e+01
2.505000e+00	-1.341435e+01
2.506000e+00	-1.319157e+01
2.507000e+00	-1.305481e+01
2.508000e+00	-1.301597e+01
2.509000e+00	-1.304257e+01
2.510000e+00	-1.307508e+01
2.511000e+00	-1.305595e+01
2.512000e+00	-1.295549e+01
2.513000e+00	-1.278350e+01
2.514000e+00	-1.258247e+01
2.515000e+00	-1.240677e+01
2.516000e+00	-1.229823e+01
2.517000e+00	-1.226863e+01
2.518000e+00	-1.229531e+01
2.519000e+00	-1.233305e+01
2.520000e+00	-1.233533e+01
2.521000e+00	-1.227428e+01
2.522000e+00	-1.215440e+01
2.523000e+00	-1.200830e+01
2.524000e+00	-1.187934e+01
2.525000e+00	-1.180113e+01
2.526000e+00	-1.178315e+01
2.527000e+00	-1.180832e+01
2.528000e+00	-1.184370e+01
2.529000e+00	-1.185610e+01
2.530000e+00	-1.182626e+01
2.531000e+00	-1.175667e+01
2.532000e+00	-1.166848e+01
2.533000e+00	-1.159060e+01
2.534000e+00	-1.154680e+01
2.535000e+00	-1.154571e+01
2.536000e+00	-1.157778e+01
2.537000e+00	-1.162025e+01
2.538000e+00	-1.164781e+01
2.539000e+00	-1.164465e+01
2.540000e+00	-1.161211e+01
2.541000e+00	-1.156792e+01
2.542000e+00	-1.153700e+01
2.543000e+00	-1.153857e+01
2.544000e+00	-1.157620e+01
2.545000e+00	-1.163585e+01
2.546000e+00	-1.169338e+01
2.547000e+00	-1.172710e+01
2.548000e+00	-1.172899e+01
2.549000e+00	-1.170895e+01
2.550000e+00	-1.168987e+01
2.551000e+00	-1.169650e+01
2.552000e+00	-1.174347e+01
2.553000e+00	-1.182807e+01
2.554000e+00	-1.193068e+01
2.555000e+00	-1.202307e+01
2.556000e+00	-1.208105e+01
2.557000e+00	-1.209660e+01
2.558000e+00	-1.208336e+01
2.559000e+00	-1.207199e+01
2.560000e+00	-1.209673e+01
2.561000e+00	-1.217879e+01
2.562000e+00	-1.231428e+01
2.563000e+00	-1.247308e+01
2.564000e+00	-1.261178e+01
2.565000e+00	-1.269509e+01
2.566000e+00	-1.271453e+01
2.567000e+00	-1.269479e+01
2.568000e+00	-1.268272e+01
2.569000e+00	-1.272494e+01
2.570000e+00	-1.284567e+01
2.571000e+00	-1.303382e+01
2.572000e+00	-1.324584e+01
2.573000e+00	-1.342630e+01
2.574000e+00	-1.353335e+01
2.575000e+00	-1.355907e+01
2.576000e+00	-1.353773e+01
2.577000e+00	-1.353026e+01
2.578000e+00	-1.359553e+01
2.579000e+00	-1.376139e+01
2.580000e+00	-1.400765e+01
2.581000e+00	-1.426978e+01
2.582000e+00	-1.447083e+01
2.583000e+00	-1.456747e+01
2.584000e+00	-1.456928e+01
2.585000e+00	-1.453886e+01
2.586000e+00	-1.456097e+01
2.587000e+00	-1.469382e+01
2.588000e+00	-1.494048e+01
2.589000e+00	-1.524500e+01
2.590000e+00	-1.552045e+01
2.591000e+00	-1.569241e+01
2.592000e+00	-1.574186e+01
2.593000e+00	-1.571886e+01
2.594000e+00	-1.571566e+01
2.594750e+00	-1.577913e+01
2.595000e+00	-1.581704e+01
2.596000e+00	-1.605333e+01
2.597000e+00	-1.638351e+01
2.598000e+00	-1.670793e+01
2.599000e+00	-1.692662e+01
2.600000e+00	-1.700192e+01
2.601000e+00	-1.698429e+01
2.602000e+00	-1.698217e+01
2.603000e+00	-1.709610e+01
2.604000e+00	-1.735881e+01
2.605000e+00	-1.771481e+01
2.606000e+00	-1.805318e+01
2.607000e+00	-1.827090e+01
2.608000e+00	-1.834038e+01
2.609000e+00	-1.832783e+01
2.610000e+00	-1.835157e+01
2.610500e+00	-1.841085e+01
2.611000e+00	-1.851081e+01
2.612000e+00	-1.882083e+01
2.613000e+00	-1.919916e+01
2.614000e+00	-1.951584e+01
2.615000e+00	-1.968121e+01
2.615500e+00	-1.970756e+01
2.616000e+00	-1.971066e+01
2.617000e+00	-1.971415e+01
2.618000e+00	-1.981825e+01
2.619000e+00	-2.007964e+01
2.620000e+00	-2.044776e+01
2.621000e+00	-2.079924e+01
2.622000e+00	-2.102618e+01
2.623000e+00	-2.110813e+01
2.624000e+00	-2.112793e+01
2.625000e+00	-2.120920e+01
2.626000e+00	-2.143416e+01
2.627000e+00	-2.178274e+01
2.628000e+00	-2.214361e+01
2.629000e+00	-2.239574e+01
2.630000e+00	-2.250280e+01
2.631000e+00	-2.254339e+01
2.632000e+00	-2.264158e+01
2.633000e+00	-2.287487e+01
2.634000e+00	-2.321511e+01
2.635000e+00	-2.355337e+01
2.636000e+00	-2.378641e+01
2.637000e+00	-2.389674e+01
2.638000e+00	-2.396461e+01
2.639000e+00	-2.409972e+01
2.640000e+00	-2.435575e+01
2.641000e+00	-2.468582e+01
2.642000e+00	-2.498364e+01
2.643000e+00	-2.517458e+01
2.643500e+00	-2.523283e+01
2.644000e+00	-2.527958e+01
2.645000e+00	-2.539156e+01
2.646000e+00	-2.558977e+01
2.647000e+00	-2.587219e+01
2.648000e+00	-2.616470e+01
2.649000e+00	-2.639184e+01
2.650000e+00	-2.654210e+01
2.651000e+00	-2.667148e+01
2.652000e+00	-2.684852e+01
2.653000e+00	-2.709268e+01
2.654000e+00	-2.735945e+01
2.655000e+00	-2.758712e+01
2.656000e+00	-2.775624e+01
2.657000e+00	-2.790866e+01
2.658000e+00	-2.809852e+01
2.659000e+00	-2.833379e+01
2.660000e+00	-2.857093e+01
2.661000e+00	-2.876690e+01
2.662000e+00	-2.892758e+01
2.663000e+00	-2.909840e+01
2.664000e+00	-2.931234e+01
2.665000e+00	-2.955273e+01
2.666000e+00	-2.976868e+01
2.667000e+00	-2.993056e+01
2.668000e+00	-3.006823e+01
2.669000e+00	-3.024510e+01
2.670000e+00	-3.048682e+01
2.671000e+00	-3.074289e+01
2.672000e+00	-3.093581e+01
2.673000e+00	-3.105022e+01
2.674000e+00	-3.116023e+01
2.675000e+00	-3.134960e+01
2.676000e+00	-3.162097e+01
2.677000e+00	-3.188501e+01
2.678000e+00	-3.205028e+01
2.679000e+00	-3.212261e+01
2.680000e+00	-3.220991e+01
2.681000e+00	-3.241031e+01
2.682000e+00	-3.271088e+01
2.683000e+00	-3.297212e+01
2.684000e+00	-3.308987e+01
2.684667e+00	-3.310716e+01
2.685000e+00	-3.311398e+01
2.686000e+00	-3.320101e+01
2.687000e+00	-3.344335e+01
2.688000e+00	-3.376343e+01
2.689000e+00	-3.399077e+01
2.690000e+00	-3.404730e+01
2.691000e+00	-3.403831e+01
2.692000e+00	-3.414542e+01
2.693000e+00	-3.442833e+01
2.694000e+00	-3.474681e+01
2.695000e+00	-3.490814e+01
2.696000e+00	-3.489222e+01
2.697000e+00	-3.488085e+01
2.698000e+00	-3.505052e+01
2.699000e+00	-3.537121e+01
2.700000e+00	-3.564087e+01
2.701000e+00	-3.570974e+01
2.701500e+00	-3.568301e+01
2.702000e+00	-3.564946e+01
2.703000e+00	-3.567619e+01
2.703500e+00	-3.576890e+01
2.704000e+00	-3.590906e+01
2.705000e+00	-3.622900e+01
2.706000e+00	-3.640960e+01
2.707000e+00	-3.638269e+01
2.708000e+00	-3.632122e+01
2.709000e+00	-3.643273e+01
2.710000e+00	-3.671837e+01
2.711000e+00	-3.697648e+01
2.712000e+00	-3.703763e+01
2.712500e+00	-3.700313e+01
2.713000e+00	-3.695801e+01
2.714000e+00	-3.695095e+01
2.714500e+00	-3.702289e+01
2.715000e+00	-3.714117e+01
2.716000e+00	-3.741904e+01
2.717000e+00	-3.756838e+01
2.717500e+00	-3.756515e+01
2.718000e+00	-3.752702e+01
2.719000e+00	-3.745875e+01
2.720000e+00	-3.754822e+01
2.721000e+00	-3.778260e+01
2.722000e+00	-3.797787e+01
2.723000e+00	-3.800215e+01
2.724000e+00	-3.792506e+01
2.725000e+00	-3.792646e+01
2.725500e+00	-3.798874e+01
2.726000e+00	-3.808330e+01
2.727000e+00	-3.828241e+01
2.728000e+00	-3.835998e+01
2.728312e+00	-3.835311e+01
2.728687e+00	-3.833169e+01
2.729000e+00	-3.830885e+01
2.730000e+00	-3.826979e+01
2.730667e+00	-3.831234e+01
2.731000e+00	-3.835479e+01
2.732000e+00	-3.851427e+01
2.733000e+00	-3.861367e+01
2.734000e+00	-3.859931e+01
2.735000e+00	-3.855128e+01
2.736000e+00	-3.857909e+01
2.737000e+00	-3.868770e+01
2.738000e+00	-3.878051e+01
2.739000e+00	-3.878610e+01
2.740000e+00	-3.874571e+01
2.741000e+00	-3.875047e+01
2.741500e+00	-3.877974e+01
2.742000e+00	-3.881760e+01
2.743000e+00	-3.887449e+01
2.744000e+00	-3.886977e+01
2.745000e+00	-3.883788e+01
2.746000e+00	-3.884171e+01
2.747000e+00	-3.888498e+01
2.748000e+00	-3.890936e+01
2.749000e+00	-3.887801e+01
2.750000e+00	-3.883330e+01
2.751000e+00	-3.884049e+01
2.752000e+00	-3.888851e+01
2.753000e+00	-3.889587e+01
2.754000e+00	-3.882624e+01
2.755000e+00	-3.874711e+01
2.756000e+00	-3.874492e+01
2.757000e+00	-3.880692e+01
2.758000e+00	-3.882795e+01
2.759000e+00	-3.873933e+01
2.760000e+00	-3.860632e+01
2.761000e+00	-3.855996e+01
2.762000e+00	-3.862894e+01
2.763000e+00	-3.868637e+01
2.764000e+00	-3.860209e+01
2.765000e+00	-3.841922e+01
2.766000e+00	-3.830947e+01
2.767000e+00	-3.835747e+01
2.768000e+00	-3.845042e+01
2.769000e+00	-3.841123e+01
2.770000e+00	-3.821276e+01
2.771000e+00	-3.801976e+01
2.772000e+00	-3.799778e+01
2.773000e+00	-3.810500e+01
2.774000e+00	-3.813509e+01
2.774625e+00	-3.804762e+01
2.775000e+00	-3.796097e+01
2.776000e+00	-3.770481e+01
2.777000e+00	-3.758822e+01
2.778000e+00	-3.766480e+01
2.779000e+00	-3.775474e+01
2.779500e+00	-3.773405e+01
2.780000e+00	-3.765485e+01
2.781000e+00	-3.738264e+01
2.782000e+00	-3.715679e+01
2.783000e+00	-3.714213e+01
2.784000e+00	-3.725401e+01
2.785000e+00	-3.724972e+01
2.786000e+00	-3.702028e+01
2.787000e+00	-3.672329e+01
2.788000e+00	-3.659088e+01
2.788500e+00	-3.660829e+01
2.789000e+00	-3.665807e+01
2.790000e+00	-3.672678e+01
2.790500e+00	-3.669121e+01
2.791000e+00	-3.659638e+01
2.792000e+00	-3.629553e+01
2.793000e+00	-3.604304e+01
2.794000e+00	-3.599711e+01
2.794500e+00	-3.603550e+01
2.795000e+00	-3.607800e+01
2.796000e+00	-3.605711e+01
2.797000e+00	-3.582430e+01
2.798000e+00	-3.551376e+01
2.799000e+00	-3.534070e+01
2.799500e+00	-3.533025e+01
2.800000e+00	-3.535295e+01
2.801000e+00	-3.538959e+01
2.801667e+00	-3.533130e+01
2.802000e+00	-3.526847e+01
2.803000e+00	-3.498612e+01
2.804000e+00	-3.471132e+01
2.805000e+00	-3.459594e+01
2.806000e+00	-3.461148e+01
2.807000e+00	-3.458340e+01
2.808000e+00	-3.439107e+01
2.809000e+00	-3.410123e+01
2.810000e+00	-3.387992e+01
2.811000e+00	-3.380343e+01
2.812000e+00	-3.378522e+01
2.813000e+00	-3.368387e+01
2.814000e+00	-3.345610e+01
2.815000e+00	-3.319177e+01
2.816000e+00	-3.300913e+01
2.817000e+00	-3.293059e+01
2.818000e+00	-3.286566e+01
2.819000e+00	-3.271532e+01
2.820000e+00	-3.248096e+01
2.821000e+00	-3.225218e+01
2.822000e+00	-3.209927e+01
2.823000e+00	-3.200037e+01
2.824000e+00	-3.187884e+01
2.825000e+00	-3.169253e+01
2.826000e+00	-3.147231e+01
2.827000e+00	-3.127951e+01
2.828000e+00	-3.113743e+01
2.829000e+00	-3.100858e+01
2.830000e+00	-3.084275e+01
2.831000e+00	-3.063516e+01
2.832000e+00	-3.043172e+01
2.833000e+00	-3.027288e+01
2.834000e+00	-3.014225e+01
2.835000e+00	-2.998389e+01
2.836000e+00	-2.977138e+01
2.837000e+00	-2.954149e+01
2.838000e+00	-2.935417e+01
2.839000e+00	-2.922615e+01
2.840000e+00	-2.910936e+01
2.841000e+00	-2.893698e+01
2.842000e+00	-2.869284e+01
2.843000e+00	-2.843476e+01
2.844000e+00	-2.824262e+01
2.845000e+00	-2.813647e+01
2.846000e+00	-2.804795e+01
2.847000e+00	-2.788206e+01
2.848000e+00	-2.761412e+01
2.849000e+00	-2.731964e+01
2.850000e+00	-2.710394e+01
2.851000e+00	-2.700279e+01
2.852000e+00	-2.694658e+01
2.853000e+00	-2.682094e+01
2.854000e+00	-2.656885e+01
2.855000e+00	-2.624381e+01
2.856000e+00	-2.596856e+01
2.857000e+00	-2.582987e+01
2.857500e+00	-2.580629e+01
2.858000e+00	-2.579498e+01
2.859000e+00	-2.573509e+01
2.859312e+00	-2.569111e+01
2.860000e+00	-2.553767e+01
2.861000e+00	-2.520905e+01
2.862000e+00	-2.487268e+01
2.863000e+00	-2.465845e+01
2.864000e+00	-2.459570e+01
2.865000e+00	-2.458937e+01
2.866000e+00	-2.449732e+01
2.867000e+00	-2.424364e+01
2.868000e+00	-2.388321e+01
2.869000e+00	-2.355889e+01
2.870000e+00	-2.338725e+01
2.870500e+00	-2.336380e+01
2.871000e+00	-2.336669e+01
2.872000e+00	-2.337255e+01
2.873000e+00	-2.325669e+01
2.874000e+00	-2.296807e+01
2.875000e+00	-2.259449e+01
2.876000e+00	-2.228866e+01
2.877000e+00	-2.214906e+01
2.877500e+00	-2.213801e+01
2.878000e+00	-2.214851e+01
2.879000e+00	-2.215766e+01
2.880000e+00	-2.204216e+01
2.881000e+00	-2.176100e+01
2.882000e+00	-2.139583e+01
2.883000e+00	-2.108631e+01
2.884000e+00	-2.093286e+01
2.884500e+00	-2.091623e+01
2.885000e+00	-2.092531e+01
2.886000e+00	-2.094921e+01
2.887000e+00	-2.086780e+01
2.888000e+00	-2.062294e+01
2.889000e+00	-2.027588e+01
2.890000e+00	-1.995847e+01
2.891000e+00	-1.977706e+01
2.892000e+00	-1.974199e+01
2.893000e+00	-1.976646e+01
2.894000e+00	-1.973162e+01
2.895000e+00	-1.955866e+01
2.896000e+00	-1.926446e+01
2.897000e+00	-1.894484e+01
2.898000e+00	-1.870675e+01
2.899000e+00	-1.860575e+01
2.899500e+00	-1.859994e+01
2.900000e+00	-1.861013e+01
2.901000e+00	-1.862197e+01
2.902000e+00	-1.853993e+01
2.903000e+00	-1.833025e+01
2.904000e+00	-1.804188e+01
2.905000e+00	-1.777295e+01
2.906000e+00	-1.760353e+01
2.907000e+00	-1.754922e+01
2.908000e+00	-1.755642e+01
2.909000e+00	-1.753939e+01
2.910000e+00	-1.743311e+01
2.911000e+00	-1.723024e+01
2.912000e+00	-1.698104e+01
2.913000e+00	-1.676045e+01
2.914000e+00	-1.662364e+01
2.915000e+00	-1.657678e+01
2.916000e+00	-1.657480e+01
2.917000e+00	-1.655005e+01
2.918000e+00	-1.645279e+01
2.919000e+00	-1.628025e+01
2.920000e+00	-1.607594e+01
2.921000e+00	-1.589885e+01
2.922000e+00	-1.578815e+01
2.923000e+00	-1.574155e+01
2.924000e+00	-1.572461e+01
2.925000e+00	-1.568859e+01
2.926000e+00	-1.560312e+01
2.927000e+00	-1.546925e+01
2.928000e+00	-1.531568e+01
2.929000e+00	-1.518042e+01
2.930000e+00	-1.508931e+01
2.931000e+00	-1.504362e+01
2.932000e+00	-1.501980e+01
2.933000e+00	-1.498439e+01
2.934000e+00	-1.491437e+01
2.935000e+00	-1.481135e+01
2.936000e+00	-1.469822e+01
2.937000e+00	-1.460435e+01
2.938000e+00	-1.454704e+01
2.939000e+00	-1.451981e+01
2.939529e+00	-1.450821e+01
2.940000e+00	-1.450062e+01
2.941000e+00	-1.446079e+01
2.942000e+00	-1.439074e+01
2.943000e+00	-1.429957e+01
2.944000e+00	-1.421170e+01
2.945000e+00	-1.415162e+01
2.946000e+00	-1.412983e+01
2.947000e+00	-1.413734e+01
2.948000e+00	-1.414810e+01
2.949000e+00	-1.413384e+01
2.950000e+00	-1.407933e+01
2.951000e+00	-1.399304e+01
2.952000e+00	-1.390379e+01
2.953000e+00	-1.384713e+01
2.954000e+00	-1.384495e+01
2.955000e+00	-1.389226e+01
2.956000e+00	-1.395624e+01
2.957000e+00	-1.399232e+01
2.958000e+00	-1.397034e+01
2.959000e+00	-1.389122e+01
2.960000e+00	-1.378864e+01
2.961000e+00	-1.371250e+01
2.962000e+00	-1.370247e+01
2.963000e+00	-1.376770e+01
2.964000e+00	-1.388013e+01
2.965000e+00	-1.398632e+01
2.966000e+00	-1.403641e+01
2.967000e+00	-1.400753e+01
2.968000e+00	-1.391458e+01
2.969000e+00	-1.381048e+01
2.970000e+00	-1.375660e+01
2.971000e+00	-1.379378e+01
2.972000e+00	-1.392014e+01
2.973000e+00	-1.408831e+01
2.974000e+00	-1.422611e+01
2.975000e+00	-1.427571e+01
2.975562e+00	-1.425844e+01
2.976000e+00	-1.422515e+01
2.977000e+00	-1.411520e+01
2.978000e+00	-1.402170e+01
2.979000e+00	-1.401278e+01
2.980000e+00	-1.411747e+01
2.981000e+00	-1.430788e+01
2.982000e+00	-1.451514e+01
2.983000e+00	-1.465944e+01
2.984000e+00	-1.469228e+01
2.984354e+00	-1.467707e+01
2.984677e+00	-1.465351e+01
2.985000e+00	-1.462305e+01
2.986000e+00	-1.451495e+01
2.987000e+00	-1.445371e+01
2.988000e+00	-1.450494e+01
2.989000e+00	-1.467983e+01
2.990000e+00	-1.492594e+01
2.991000e+00	-1.515020e+01
2.992000e+00	-1.526885e+01
2.993000e+00	-1.525647e+01
2.994000e+00	-1.516075e+01
2.995000e+00	-1.507540e+01
2.996000e+00	-1.509188e+01
2.996333e+00	-1.512836e+01
2.997000e+00	-1.524662e+01
2.998000e+00	-1.550421e+01
2.999000e+00	-1.577566e+01
3.000000e+00	-1.596169e+01
3.001000e+00	-1.601128e+01
3.002000e+00	-1.595033e+01
3.003000e+00	-1.586522e+01
3.004000e+00	-1.585569e+01
3.004500e+00	-1.590077e+01
3.005000e+00	-1.598303e+01
3.006000e+00	-1.623790e+01
3.007000e+00	-1.653702e+01
3.008000e+00	-1.676933e+01
3.009000e+00	-1.686234e+01
3.009500e+00	-1.685688e+01
3.010000e+00	-1.682808e+01
3.011000e+00	-1.675572e+01
3.012000e+00	-1.675622e+01
3.013000e+00	-1.689897e+01
3.014000e+00	-1.716622e+01
3.015000e+00	-1.747390e+01
3.016000e+00	-1.770950e+01
3.017000e+00	-1.780927e+01
3.018000e+00	-1.779153e+01
3.019000e+00	-1.774606e+01
3.020000e+00	-1.777976e+01
3.021000e+00	-1.795167e+01
3.022000e+00	-1.823715e+01
3.023000e+00	-1.854145e+01
3.024000e+00	-1.875719e+01
3.025000e+00	-1.883526e+01
3.026000e+00	-1.882168e+01
3.027000e+00	-1.882044e+01
3.028000e+00	-1.892482e+01
3.029000e+00	-1.915699e+01
3.030000e+00	-1.945578e+01
3.031000e+00	-1.971956e+01
3.032000e+00	-1.987433e+01
3.032500e+00	-1.990812e+01
3.033000e+00	-1.992175e+01
3.034000e+00	-1.993499e+01
3.035000e+00	-2.000876e+01
3.036000e+00	-2.019379e+01
3.037000e+00	-2.046547e+01
3.038000e+00	-2.073960e+01
3.039000e+00	-2.093340e+01
3.040000e+00	-2.102656e+01
3.041000e+00	-2.107366e+01
3.042000e+00	-2.115867e+01
3.043000e+00	-2.133677e+01
3.044000e+00	-2.158574e+01
3.045000e+00	-2.183718e+01
3.046000e+00	-2.202727e+01
3.047000e+00	-2.214438e+01
3.048000e+00	-2.223051e+01
3.049000e+00	-2.234788e+01
3.050000e+00	-2.253155e+01
3.051000e+00	-2.276275e+01
3.052000e+00	-2.298720e+01
3.053000e+00	-2.316065e+01
3.054000e+00	-2.328566e+01
3.055000e+00	-2.340756e+01
3.056000e+00	-2.356891e+01
3.057000e+00	-2.377190e+01
3.058000e+00	-2.398045e+01
3.059000e+00	-2.415789e+01
3.060000e+00	-2.430122e+01
3.061000e+00	-2.444134e+01
3.062000e+00	-2.461111e+01
3.063000e+00	-2.481442e+01
3.064000e+00	-2.501994e+01
3.065000e+00	-2.519156e+01
3.066000e+00	-2.532436e+01
3.067000e+00	-2.545479e+01
3.068000e+00	-2.562851e+01
3.069000e+00	-2.585246e+01
3.070000e+00	-2.608013e+01
3.071000e+00	-2.625306e+01
3.072000e+00	-2.636170e+01
3.073000e+00	-2.646100e+01
3.074000e+00	-2.662107e+01
3.075000e+00	-2.685942e+01
3.076000e+00	-2.711918e+01
3.077000e+00	-2.731652e+01
3.078000e+00	-2.741847e+01
3.078500e+00	-2.744817e+01
3.079000e+00	-2.748031e+01
3.080000e+00	-2.760227e+01
3.081000e+00	-2.783647e+01
3.082000e+00	-2.812831e+01
3.083000e+00	-2.835814e+01
3.084000e+00	-2.845748e+01
3.084500e+00	-2.847173e+01
3.085000e+00	-2.848351e+01
3.086000e+00	-2.856883e+01
3.087000e+00	-2.879389e+01
3.088000e+00	-2.910604e+01
3.089000e+00	-2.936422e+01
3.090000e+00	-2.947205e+01
3.090500e+00	-2.947806e+01
3.091000e+00	-2.947424e+01
3.092000e+00	-2.952066e+01
3.092500e+00	-2.960159e+01
3.093000e+00	-2.972559e+01
3.094000e+00	-3.005027e+01
3.095000e+00	-3.032936e+01
3.096000e+00	-3.043444e+01
3.096500e+00	-3.042907e+01
3.097000e+00	-3.041113e+01
3.098000e+00	-3.043636e+01
3.098500e+00	-3.051411e+01
3.099000e+00	-3.063912e+01
3.100000e+00	-3.096996e+01
3.101000e+00	-3.124755e+01
3.101377e+00	-3.146410e+01
3.102000e+00	-3.134494e+01
3.102585e+00	-3.132883e+01
3.103000e+00	-3.130788e+01
3.104000e+00	-3.131826e+01
3.104750e+00	-3.144569e+01
3.105000e+00	-3.151224e+01
3.106000e+00	-3.184160e+01
3.107000e+00	-3.211366e+01
3.108000e+00	-3.218800e+01
3.108500e+00	-3.216399e+01
3.109000e+00	-3.213122e+01
3.110000e+00	-3.214824e+01
3.110500e+00	-3.223079e+01
3.111000e+00	-3.236148e+01
3.112000e+00	-3.268712e+01
3.113000e+00	-3.292098e+01
3.114000e+00	-3.295831e+01
3.115000e+00	-3.289652e+01
3.116000e+00	-3.293317e+01
3.116333e+00	-3.298931e+01
3.117000e+00	-3.316043e+01
3.118000e+00	-3.346578e+01
3.119000e+00	-3.365203e+01
3.120000e+00	-3.364982e+01
3.121000e+00	-3.359364e+01
3.122000e+00	-3.367135e+01
3.123000e+00	-3.391793e+01
3.124000e+00	-3.418268e+01
3.125000e+00	-3.429960e+01
3.125500e+00	-3.429429e+01
3.126000e+00	-3.426654e+01
3.127000e+00	-3.423795e+01
3.128000e+00	-3.435521e+01
3.129000e+00	-3.459544e+01
3.130000e+00	-3.479910e+01
3.131000e+00	-3.485106e+01
3.132000e+00	-3.481045e+01
3.133000e+00	-3.483236e+01
3.134000e+00	-3.498625e+01
3.135000e+00	-3.518896e+01
3.136000e+00	-3.531014e+01
3.137000e+00	-3.531818e+01
3.138000e+00	-3.530427e+01
3.139000e+00	-3.537229e+01
3.140000e+00	-3.552384e+01
3.141000e+00	-3.566465e+01
3.142000e+00	-3.571936e+01
3.143000e+00	-3.571823e+01
3.144000e+00	-3.574965e+01
3.145000e+00	-3.584737e+01
3.146000e+00	-3.595877e+01
3.147000e+00	-3.602154e+01
3.148000e+00	-3.603960e+01
3.149000e+00	-3.606763e+01
3.150000e+00	-3.613731e+01
3.151000e+00	-3.621915e+01
3.152000e+00	-3.626443e+01
3.153000e+00	-3.627332e+01
3.154000e+00	-3.629797e+01
3.155000e+00	-3.636914e+01
3.155381e+00	-3.640165e+01
3.156000e+00	-3.644651e+01
3.157000e+00	-3.646831e+01
3.158000e+00	-3.644188e+01
3.159000e+00	-3.644001e+01
3.160000e+00	-3.650903e+01
3.161000e+00	-3.660403e+01
3.162000e+00	-3.663633e+01
3.162500e+00	-3.661680e+01
3.163000e+00	-3.658175e+01
3.164000e+00	-3.652169e+01
3.165000e+00	-3.655399e+01
3.165500e+00	-3.660708e+01
3.166000e+00	-3.666813e+01
3.167000e+00	-3.674197e+01
3.168000e+00	-3.668692e+01
3.169000e+00	-3.656765e+01
3.170000e+00	-3.653099e+01
3.170500e+00	-3.656705e+01
3.171000e+00	-3.662943e+01
3.172000e+00	-3.675232e+01
3.173000e+00	-3.675006e+01
3.174000e+00	-3.660998e+01
3.175000e+00	-3.647996e+01
3.176000e+00	-3.650424e+01
3.176500e+00	-3.657178e+01
3.177000e+00	-3.664943e+01
3.178000e+00	-3.673022e+01
3.179000e+00	-3.662437e+01
3.180000e+00	-3.642546e+01
3.181000e+00	-3.634187e+01
3.182000e+00	-3.644981e+01
3.183000e+00	-3.659894e+01
3.184000e+00	-3.658245e+01
3.185000e+00	-3.638007e+01
3.186000e+00	-3.618292e+01
3.187000e+00	-3.617899e+01
3.188000e+00	-3.633491e+01
3.189000e+00	-3.642427e+01
3.189500e+00	-3.638490e+01
3.190000e+00	-3.629043e+01
3.191000e+00	-3.603824e+01
3.192000e+00	-3.590672e+01
3.193000e+00	-3.599138e+01
3.194000e+00	-3.613776e+01
3.195000e+00	-3.611985e+01
3.196000e+00	-3.589868e+01
3.197000e+00	-3.566034e+01
3.198000e+00	-3.560688e+01
3.198500e+00	-3.565666e+01
3.199000e+00	-3.572908e+01
3.200000e+00	-3.581517e+01
3.201000e+00	-3.569314e+01
3.202000e+00	-3.543106e+01
3.203000e+00	-3.525126e+01
3.203500e+00	-3.523882e+01
3.204000e+00	-3.527262e+01
3.205000e+00	-3.538358e+01
3.206000e+00	-3.537685e+01
3.207000e+00	-3.518080e+01
3.208000e+00	-3.493029e+01
3.209000e+00	-3.481202e+01
3.210000e+00	-3.486036e+01
3.211000e+00	-3.492300e+01
3.212000e+00	-3.483406e+01
3.213000e+00	-3.460481e+01
3.214000e+00	-3.439657e+01
3.215000e+00	-3.433482e+01
3.216000e+00	-3.437444e+01
3.217000e+00	-3.436370e+01
3.218000e+00	-3.421592e+01
3.219000e+00	-3.399410e+01
3.220000e+00	-3.383149e+01
3.221000e+00	-3.378738e+01
3.222000e+00	-3.378888e+01
3.223000e+00	-3.371721e+01
3.224000e+00	-3.354293e+01
3.225000e+00	-3.335001e+01
3.226000e+00	-3.322958e+01
3.227000e+00	-3.318038e+01
3.228000e+00	-3.312383e+01
3.229000e+00	-3.300023e+01
3.230000e+00	-3.282872e+01
3.231000e+00	-3.267470e+01
3.232000e+00	-3.257390e+01
3.233000e+00	-3.249671e+01
3.234000e+00	-3.238779e+01
3.235000e+00	-3.223419e+01
3.236000e+00	-3.207907e+01
3.237000e+00	-3.196375e+01
3.238000e+00	-3.187353e+01
3.239000e+00	-3.175688e+01
3.240000e+00	-3.159332e+01
3.241000e+00	-3.142131e+01
3.242000e+00	-3.129279e+01
3.243000e+00	-3.121097e+01
3.244000e+00	-3.112169e+01
3.245000e+00	-3.097002e+01
3.246000e+00	-3.076450e+01
3.247000e+00	-3.057652e+01
3.248000e+00	-3.046751e+01
3.249000e+00	-3.041680e+01
3.250000e+00	-3.033278e+01
3.251000e+00	-3.014901e+01
3.252000e+00	-2.990139e+01
3.253000e+00	-2.969642e+01
3.254000e+00	-2.960238e+01
3.255000e+00	-2.957775e+01
3.256000e+00	-2.950773e+01
3.257000e+00	-2.931427e+01
3.258000e+00	-2.903508e+01
3.259000e+00	-2.879873e+01
3.260000e+00	-2.869494e+01
3.260333e+00	-2.868808e+01
3.261000e+00	-2.869093e+01
3.262000e+00	-2.865320e+01
3.263000e+00	-2.846929e+01
3.264000e+00	-2.816696e+01
3.265000e+00	-2.788962e+01
3.266000e+00	-2.775928e+01
